VALUE	ABB	AVL
1797658198	35	17
902176826	42	16
400573493	34	15
2063304938	37	14
1602848662	39	14
725781402	35	18
206877916	45	14
952478964	33	16
1579637623	39	15
472068107	33	17
2112627651	31	15
1721321925	30	17
1345559900	38	17
1943505891	31	17
1323973140	42	17
1773604757	39	16
839170746	35	17
1818079921	31	16
74227936	39	17
927221152	37	16
1262634883	36	17
1653819860	32	16
2021641081	37	17
1779068108	38	15
1177279943	42	18
715059545	34	15
150800538	37	17
812209847	35	19
1901475594	40	17
1542656379	40	17
964298423	38	16
1551650144	43	17
297349557	32	16
1364871917	35	16
1467471435	40	17
1900198219	35	17
2090653319	34	16
1674349351	33	16
705193536	32	16
1522807294	44	17
2146417458	30	16
670337539	35	18
1096645571	40	17
1344493710	37	15
466359782	33	16
273135064	36	16
970614819	36	17
1305530528	34	15
2091214985	31	17
1044842756	42	18
85268032	39	16
1206366220	43	16
551178968	34	17
2106909114	33	14
837950681	32	16
1728458912	31	16
674485011	37	17
988751219	38	17
393185111	38	15
428476958	38	17
383923950	39	16
1357483534	33	15
1980127102	39	16
681273508	41	16
574871803	39	16
1300114889	39	16
433988079	38	16
518041475	35	18
826980592	34	16
1139181615	39	19
2040848769	35	17
825914402	36	16
1809519154	36	17
990010693	38	15
22924464	34	16
128395289	44	17
1263145757	36	15
993539284	35	15
1433925817	31	15
1206877094	43	17
2038382040	32	17
1519193850	41	17
265759667	39	15
442077360	34	16
1478619316	40	16
1103710348	38	17
23052624	37	16
5620679	33	17
2092461567	30	16
416237735	36	15
434097637	37	16
328901869	35	16
1773721270	38	16
266741092	39	14
1010175377	32	16
201109425	34	16
1566855981	40	15
1444163457	44	16
719150900	32	16
246352926	38	15
435861424	36	17
612516022	38	16
1072267328	43	18
97896931	51	16
1602526715	45	15
1095191793	43	17
226292220	40	14
718188824	34	16
2088731077	34	15
1660218037	28	16
1925065918	33	17
1979629469	34	16
1031928239	44	19
43341937	41	17
274223181	38	16
363063907	34	16
1147052285	43	17
297275806	32	16
368684587	40	17
1092030204	41	16
713513541	34	16
802782224	34	18
1420932074	40	17
339751163	37	15
1069523316	35	17
283623803	36	15
540860589	34	15
488895650	28	14
1727787260	30	16
1260011489	33	15
735248576	43	18
16165037	39	17
1872527511	36	16
1807515904	33	17
114061968	37	16
1327570578	34	17
755224049	35	18
340354188	40	16
2045759402	29	16
696471478	40	16
2000572225	29	15
1823341673	27	16
528617299	37	15
885016817	37	16
1866683610	34	15
802840481	33	18
1248080724	41	16
866252248	41	17
1100116287	39	17
1616765311	40	16
1958282452	29	17
1813629828	32	17
272063888	32	17
1231730878	38	18
5897344	35	16
1341587204	38	14
1515354682	38	16
546757933	37	17
1830482854	32	17
1095658294	46	16
1806769422	31	15
418247782	33	15
1111823331	35	18
1531813286	44	17
78280039	36	16
1225885299	47	16
711900216	33	16
833504088	35	17
1566239487	37	15
610175971	30	17
1529975567	38	16
1419328065	40	16
286033996	35	15
2058592866	31	14
156861234	38	16
5233958	33	16
713949699	35	16
1404941958	41	15
871486206	40	17
1814065986	33	16
874223622	40	16
682285011	41	17
1480212167	43	17
1146287510	41	16
1914015889	27	15
1486109511	34	16
340391066	36	16
1281886923	37	15
2032867444	34	16
23390273	37	16
230061570	39	15
1692153218	34	16
441638055	33	15
1341884901	41	16
1076482856	43	19
519918094	40	18
420286553	35	15
1788383073	35	16
1353422183	33	17
1986526040	33	16
251075396	42	16
735914102	44	18
1258370457	42	16
537109392	34	14
647023320	35	16
1415231691	36	16
542343350	41	16
1360973020	34	15
672690002	35	17
1413829557	42	16
1027555358	40	18
1546913624	37	16
2096114568	33	16
360283877	38	16
545717486	40	15
1862646809	34	16
1846393388	38	16
886108552	37	16
997050085	39	18
1731777184	31	16
909498825	39	16
1227111655	46	16
1276446755	35	16
1351136881	30	17
421512908	34	15
205445963	42	16
1871054975	41	15
841799461	35	16
1993829036	38	16
1076993510	39	19
680841854	46	16
97420784	45	16
1812907612	30	17
1939212311	33	17
634530176	36	16
312447285	33	16
1206960355	44	17
1176873527	36	17
1673420305	34	16
1879650357	35	17
443219436	32	14
553492015	33	15
1279080333	35	15
391850356	38	17
913775893	39	17
1824797819	34	17
107013517	41	17
612685633	39	17
563422723	38	16
1104063602	35	16
196979170	40	16
1472921549	40	17
183691609	40	17
1473425925	38	15
676574782	41	18
605204518	37	16
1678871888	33	17
400146109	38	16
1447003979	40	16
1525217277	45	16
1477139620	37	17
2127845833	39	16
1622638061	37	16
1142563584	40	18
1919574497	32	15
109684590	43	16
1455010869	43	17
979051204	41	16
1286558117	39	16
980947526	39	18
711217913	36	18
1729777553	37	16
1534439542	38	16
1990298246	36	15
2121627909	36	15
300731787	29	15
1667612417	33	17
81157778	44	16
913417420	39	17
83551492	41	16
1185221381	43	18
1110396590	38	17
1556473041	41	17
1368912990	36	15
436338867	32	16
85564175	39	16
1974117508	36	17
2115210756	33	16
485710285	33	16
1273637840	35	16
1492944385	42	18
1962849905	30	17
1254000025	40	15
968098798	35	17
957929841	44	16
1026090874	36	17
1077783388	40	18
265457063	47	16
2005142078	34	16
216857857	36	16
1246404589	42	15
568876343	39	17
1946635410	34	17
633360483	31	16
411690941	33	15
1920779671	30	14
934092270	33	17
2079303358	35	15
2001937450	30	17
1847509691	37	14
15371203	34	17
1039675183	43	18
810422633	35	18
1571844244	38	15
261104525	41	15
1246761501	43	15
1657408420	32	15
87738386	39	17
1214488609	48	17
2143118705	29	16
1361376226	37	16
559949346	38	17
1958484962	30	17
467892603	36	16
1528048144	41	17
768931155	32	17
1493983478	40	17
458347885	42	16
1034388218	38	17
1351641908	33	17
675205742	38	18
133309160	43	16
1920518252	35	16
474357505	36	18
766669643	34	17
184725545	37	16
247653528	41	16
1700761914	35	16
116545256	44	17
102107330	43	17
1400787957	42	15
131916459	44	16
1141782513	36	18
63726942	45	16
1703760703	33	15
1402887039	39	14
1310488443	39	16
1213685475	42	16
1490625425	40	18
377493404	41	16
1209320532	43	16
704518003	40	16
937442750	32	17
1020321846	37	18
1172410606	37	17
318007247	31	16
1789253002	30	15
518910436	32	16
776355132	36	17
676157572	38	18
1870552345	37	14
1451560874	41	16
809466732	32	17
1643586949	42	15
1925918379	30	17
1576136376	44	16
1828312494	35	17
26088260	37	15
1129414642	33	18
1944857750	38	18
128195590	49	16
382718951	35	15
2076774209	32	15
1269978104	31	15
446445893	33	16
1633051265	32	15
525381495	33	15
1756934337	32	15
699253092	33	17
2016006920	40	17
2134427741	36	17
1908573625	33	16
573041275	32	17
924386844	40	16
781411823	35	17
1745451881	38	16
1242394091	39	17
423181177	34	15
116878670	40	16
2018749223	38	15
1099338750	34	16
1987431015	32	16
1322826449	35	16
1908805482	31	15
1483534316	40	17
1101261181	33	17
1337458210	37	17
1164363162	39	19
1127349441	37	17
319389204	34	17
961737265	40	17
1255545031	40	17
702108155	43	16
891027826	40	16
378039487	38	15
1148554049	40	16
376595443	41	15
903420982	41	16
758004738	29	17
1075848536	44	17
771944254	38	17
744948831	32	18
836938513	37	17
1344985529	38	16
1669335675	36	17
1618350336	41	16
942953763	36	16
764246118	33	17
2041531514	33	17
1059832433	35	17
635511693	31	15
993386616	36	15
899779800	39	17
1958338143	30	17
754708450	36	17
235830468	39	15
912115676	37	16
2092166661	29	16
1400193630	45	15
2039465117	29	16
264072217	40	16
214447247	35	15
1147526500	42	17
966180373	40	17
1105475074	36	17
1525565988	47	18
2114734422	31	16
1482070517	43	17
281503322	35	16
725255512	38	18
410435405	34	16
1053447577	39	18
1470204343	37	16
1247373918	40	15
250949458	41	16
992056371	36	15
718240607	36	17
1193903221	38	18
1756302489	39	16
612288473	34	17
106252006	41	17
244330535	41	17
1605675089	36	14
1006031806	36	17
55185030	45	17
212899891	43	15
1241862274	39	17
967300706	38	17
157582904	39	16
494572257	40	16
859282175	33	16
421655122	31	14
709019504	31	17
2006808675	34	16
1387835495	41	17
1814494578	35	18
1384891015	46	17
1355086269	41	17
1149081448	42	16
1666394338	33	16
2080341781	38	15
1559516853	41	17
572358267	38	16
1403062476	41	14
659407124	31	16
823307725	32	17
247635199	42	16
1377647731	44	16
2017210947	34	16
2003937689	35	17
1989936204	38	16
2123462953	39	15
100784576	42	16
1448127645	43	16
982011112	35	17
155969606	37	17
1661027536	29	15
76389738	36	16
1123270312	37	18
1818610441	39	17
570961995	37	16
1982552487	35	17
92781915	45	15
1279981500	32	14
1841877514	31	16
1480617410	40	17
946992430	41	16
1079284882	40	18
688220031	43	17
2096073878	33	15
598195572	32	14
621078164	35	16
1508107084	38	17
1170553839	37	17
2024140640	39	18
20030560	37	15
1993861564	37	16
124292192	40	16
1397678291	41	15
1863588863	37	16
2128229881	38	16
1240130847	38	17
1839568169	39	16
81530809	42	18
540774844	39	16
674095633	35	17
237500415	40	16
54318732	41	16
750485371	33	17
1360770727	32	14
1872929173	32	14
1321447367	33	17
1195839566	36	17
1965711088	28	17
453945219	36	17
890233432	38	16
1298844850	40	15
1400937649	40	15
1969518314	32	16
1987064881	33	16
1349527880	39	15
420230238	33	15
460659397	33	16
710151316	32	17
1590784077	40	15
337316390	32	15
730181876	34	17
1437161994	46	16
461608582	35	16
2127860167	38	16
1153267209	40	17
442354815	36	16
1220507366	35	16
845351730	32	17
523885624	31	16
1761282210	37	16
1519447363	37	17
761386039	36	18
1815600942	34	15
122449087	42	17
2122156766	36	15
1541046468	32	16
1443896454	45	16
1170512684	36	17
1359273908	41	16
1897841673	39	17
2060746116	37	15
510635111	39	16
1151295674	38	16
1882780783	39	15
350216344	31	16
353339906	32	16
155527373	38	17
810875742	34	17
1063491222	34	17
1746311451	39	15
1148192132	47	17
1793673098	37	15
1035989797	31	17
1609800714	38	14
1774049617	40	16
41773358	39	17
2052155529	38	16
847073335	33	16
887125089	39	15
428557505	36	16
460871897	33	17
259088804	40	15
1189943544	32	17
128989192	47	17
381537891	38	16
1164616662	40	19
1670035660	35	15
1825434345	29	16
187645698	39	15
881825920	41	17
1575792370	45	17
100908166	47	17
1392461031	44	15
579604397	38	17
1983688949	32	16
1742677376	41	15
932944303	33	16
2139216323	32	17
406069470	32	14
1996435526	37	17
1738044126	34	15
1554261602	39	15
1642624976	31	15
626550275	40	17
1016578668	40	18
1269190946	37	16
668323633	37	17
921250549	40	17
2116264281	38	16
1555448722	42	16
1349808054	36	15
429652531	37	16
1814537527	34	18
392267950	39	15
558641723	35	16
48591770	44	17
1556884612	45	16
81193735	42	16
1874026116	34	15
1744530310	36	14
963019655	35	16
1302334838	35	16
1845438476	33	16
207997039	44	15
1881939235	41	15
1681643778	26	17
1950674415	32	17
667399891	38	17
1673376453	34	16
209260237	41	16
516351769	38	17
1263936931	34	16
1763521839	37	15
11493097	27	17
1890487206	31	16
632616859	28	16
1280684043	32	15
411327191	30	15
1553867408	41	15
1249464677	40	17
1966775914	29	16
756191814	35	17
1679117208	35	17
1633829793	37	15
1148459764	44	16
90275283	49	17
1682421563	32	16
557860728	38	16
171469018	41	16
1408964031	41	15
154907390	39	17
1134488673	40	17
563815222	37	17
2000345866	33	15
1342485712	38	15
298270809	29	17
1534505996	39	16
1145676479	43	18
965670700	39	16
1060398801	32	17
1354936716	42	16
1482022469	41	16
176852084	41	16
970974907	37	17
1493515567	42	17
2067339290	38	15
1603591766	39	15
626715962	39	16
331182834	34	17
1009975526	38	16
1876180639	36	16
150475100	36	17
1766167340	40	15
1407814199	38	16
1784304893	32	18
767143456	33	16
1498089482	40	17
1319242808	39	16
1325004184	38	15
1669558500	27	14
580723192	37	16
1479911574	42	17
656563526	34	16
1144538414	40	17
1332773793	36	17
1999049238	32	15
1442809223	40	16
719796141	29	16
997242070	35	18
260996276	44	15
1780194943	32	15
204695138	40	14
1743018745	34	15
1957047027	26	15
1175670046	35	18
1089050664	40	17
1876902670	33	16
631778164	28	16
1715766627	29	16
60601856	44	16
1641753691	34	15
1444463618	43	17
211076956	47	15
1260437383	32	15
704794170	37	17
1995381849	37	16
2027580840	33	16
55400004	44	17
1167141009	45	17
1205101376	45	17
1724958505	29	14
1747864201	32	16
537529303	40	15
234038383	37	15
744918967	32	16
1870303096	35	15
85603973	38	16
40244543	35	16
442615589	32	15
1082846043	43	18
301240819	31	16
75326884	40	17
1287541182	39	17
2044259564	31	17
2032373912	35	16
315727580	31	17
985826581	41	16
1761792934	37	15
947505744	39	17
554109560	37	16
1822394790	32	17
441775787	35	15
1998573178	33	15
2033471746	33	17
1702213171	32	13
555883700	35	15
1881369947	40	16
1582310363	35	16
611283705	41	17
901027308	42	17
639928091	37	16
188758562	39	16
501407862	34	16
1177457394	43	19
422796945	35	16
1246326829	40	15
900276842	39	16
508400918	40	17
1286571372	40	16
1342892432	39	16
1591246962	41	15
1587812191	39	16
1418219316	39	15
731304496	35	18
1484588108	43	16
1303109580	37	17
1047032076	37	17
322931041	37	17
917418866	38	16
1994537820	37	16
877040601	40	17
592330008	33	17
288829960	35	16
728130131	35	18
478318106	37	15
1991043131	38	14
1284013832	37	16
212204405	42	15
1425869846	40	15
1895297537	33	17
1113231714	35	16
2065797937	38	15
2084056099	31	15
1614639576	38	15
1095771684	43	16
359369396	38	16
713482757	34	16
1996048526	37	16
867770314	44	16
2000054130	33	16
1191457310	35	17
311533628	30	16
1440382673	41	16
462192979	35	16
1042838124	39	17
777487133	37	17
1765302559	37	15
2089870200	32	16
1100418174	36	16
535237778	35	15
1936924373	30	17
1977458775	35	16
1127567786	35	17
78270685	36	16
558105259	39	17
1605885893	35	14
2069313816	33	16
1842119091	30	16
1818090298	31	15
1347700014	32	16
1589932980	37	14
783838364	28	18
1266014303	35	16
1526505431	41	17
250994292	43	16
214302339	38	15
1885874827	30	16
964477050	38	16
62867218	42	17
606161493	36	16
817047532	34	16
1254324528	35	15
917695122	35	17
109946557	45	16
1716517507	29	16
1960533246	29	16
887433691	39	15
1334336419	35	16
1902919799	37	16
1987851865	36	17
1869574197	38	14
1692360524	31	16
1817826993	31	16
849658335	33	16
1770631209	44	16
228448604	37	15
308060580	32	16
1692461377	35	17
2070567695	35	16
2126150879	34	16
892677743	36	17
1513017027	50	18
762505595	38	17
11208398	33	16
892038810	36	16
1013499888	38	17
225510738	39	15
630429989	31	18
1977976938	39	15
288377956	33	16
1236591482	41	16
647540822	36	16
1542702484	40	17
6802956	32	17
757487379	33	17
1111736344	35	16
1967336203	28	17
1644921070	40	15
298589115	27	16
1722772354	28	15
1485289288	42	16
20679664	39	16
1267649230	35	14
1155632633	35	17
870337999	40	17
890796791	39	16
1384081237	39	15
1178398580	39	19
435774520	40	17
1307165284	37	16
1157065811	39	19
1328452263	37	16
672698663	36	17
1919571406	31	15
1339660661	39	16
1564737473	37	16
785587646	31	18
1565171399	42	16
47683814	40	17
616080936	41	15
1853549355	34	16
1284275296	35	15
1263621758	32	16
1248768192	43	16
1291078253	37	17
2021109138	37	17
213020888	43	14
1110930808	36	17
1518546560	45	17
511610003	33	16
686219514	42	16
856352200	30	16
532289667	34	16
1953868744	35	18
2011984833	38	16
1402627666	39	13
697181887	30	16
1248582422	43	17
433542598	39	17
1132956407	44	18
408264058	39	16
1590608409	40	16
313925022	35	18
1080962721	40	18
1362696168	39	16
1653585683	30	15
498216546	32	16
800166	31	15
1071273435	44	19
545900360	41	16
616881103	33	15
777339142	31	16
1830175657	33	17
1880502861	36	16
2026107334	34	15
973770262	43	17
1754128351	45	15
91644574	50	15
2084701070	30	16
1125191264	31	18
603254577	33	16
623436936	37	16
1981543464	35	16
1135544244	37	18
429822032	37	14
1846044650	35	16
390688263	35	17
1127003919	35	17
947143424	40	17
824230861	29	17
112476678	37	16
1355407483	41	17
267355623	42	14
426401700	39	15
288886556	34	16
1630051791	40	15
2079987383	32	14
787103103	30	17
1630851957	38	15
1003777170	38	16
1333003463	34	17
100249412	43	16
1781116313	36	16
1015695472	37	17
1980752274	39	15
1659739999	29	15
1989465734	33	16
1587396977	39	16
1751384574	36	15
1926683156	31	17
565104593	39	17
207155503	41	15
402636444	37	17
399164410	42	16
1342699748	39	15
832458476	34	17
97725412	50	16
1733388011	36	15
1959462395	28	16
1044868836	41	18
410135224	33	15
2071939073	36	16
252792671	40	15
677490847	36	17
350857125	34	16
541679228	39	15
160058990	33	16
283360861	34	15
1328782331	31	16
1790910948	38	16
1287138031	39	16
514302146	34	16
1891160360	26	17
920770696	38	17
1529997619	38	16
1724428986	36	16
433027048	37	16
1371979705	37	16
1164342316	38	18
36927974	38	18
1151179214	40	16
1729446909	33	16
244083477	40	17
1553815658	43	15
2128611319	34	16
1586783225	37	16
238790487	36	14
78853083	38	16
1172687588	33	17
50769234	44	17
1123721920	34	18
1582822813	39	16
2122708308	38	15
1376514591	34	16
112830012	40	16
326081785	30	16
1918193819	28	15
272889003	36	16
609442646	36	16
1099492502	35	16
2063799951	36	16
1896580678	33	16
1613794649	40	16
1807476663	33	17
669867726	36	18
996308620	43	18
1384422002	44	16
1102894774	35	16
220804677	43	16
401280670	36	16
1139822748	34	18
1371983891	39	16
2130727579	36	16
1383906226	45	16
778315902	35	16
2111855251	32	15
823205803	32	17
1017106389	37	16
43224686	38	17
1995893392	38	16
1067875623	35	18
1166946606	44	18
1431232557	40	17
1043100283	43	18
395977550	40	16
1544062569	32	16
1369182069	31	15
166687721	36	16
1816951572	33	16
1978624715	34	15
1266180224	33	15
1733267875	35	15
1727721745	31	16
732491225	37	17
1393260891	42	15
250105824	40	16
1728799845	29	15
630199245	31	18
1353000598	36	17
1949604522	35	16
1031479915	41	18
345339699	37	15
1174104766	41	18
1014723846	38	17
1729245925	33	15
1952420668	30	16
979095449	40	16
404968080	33	16
822043409	31	16
1022320136	34	16
253377824	40	16
1889919032	31	15
41783094	39	16
1684610381	30	16
785535668	30	18
437760644	41	16
1081189303	42	18
7234089	32	17
604448366	35	15
750657227	28	17
1985858804	35	17
1870628590	35	14
336441455	28	16
1566096902	38	15
455636167	36	17
1729702346	36	16
1816202726	33	16
36952364	37	18
212417943	41	14
1021719676	31	17
1986556886	33	16
1243897858	36	17
1367059375	32	15
1013178004	34	16
111138056	40	17
948821652	37	16
818115024	36	17
1090233506	42	17
1353789733	32	17
1640158433	38	14
2112553642	29	15
1607167557	42	16
1382593818	49	15
6853088	29	17
1144294291	34	18
20645838	41	16
444613733	38	15
77999946	38	15
27879927	36	16
1049062099	39	18
828657173	37	15
2013738731	35	16
772207041	37	17
1165098628	40	19
1432351985	35	15
1227843208	44	15
747317326	34	18
1101071063	36	17
1264795572	34	16
959735269	33	16
2122790740	38	15
1103868810	35	15
56149479	43	17
1342366467	42	15
